"PayPal did not return a payer email address.","PayPal non ha restituito un indirizzo email del pagatore."
"PayPal order amount does not match this cart.","L'importo dell'ordine PayPal non corrisponde a questo carrello."
"PayPal order could not be approved. Status: %s","L'ordine PayPal non può essere approvato. Stato: %s"
"PayPal order currency does not match this cart.","La valuta di ordine PayPal non corrisponde a questo carrello."
"PayPal order does not belong to this cart.","L'ordine PayPal non appartiene a questo carrello."
"PayPal Order ID","Id Ordine Paypal"
"PayPal order ID not found.","ID ordine PayPal non trovato."
"Please complete the PayPal payment before placing the order.","Si prega di completare il pagamento PayPal prima di effettuare l'ordine."
"Processor Response","Risposta Del Processore"
"Przelewy24","Przelewy24"
"Quote is no longer active and no matching order was found.","Il preventivo non è più attivo e non è stato trovato alcun ordine corrispondente."
"Registers a webhook with PayPal to receive real-time notifications for payments, refunds, and disputes. Requires a publicly accessible HTTPS URL.","Registra un webhook con PayPal per ricevere notifiche in tempo reale per pagamenti, rimborsi e contestazioni. Richiede un URL HTTPS accessibile al pubblico."
"Register Webhook","Registra Webhook"
"Review your order on the next step to confirm your payment with PayPal.","Controlla il tuo ordine nel prossimo passo per confermare il tuo pagamento con PayPal."
"Sandbox Mode","Modalità Sandbox"
"Saved Payment","Pagamento Salvato"
"Saved Payment Method","Metodo Di Pagamento Salvato"
"Saved Payment Methods","Metodi Di Pagamento Salvati"
"Save this payment method for future purchases","Salva questo metodo di pagamento per gli acquisti futuri"
"Send cart line items to PayPal for display during checkout.","Invia gli articoli della linea del carrello a PayPal per visualizzare durante il checkout."
"SEPA","SEPA"
"Sofort","Sofort"
"Sort Order","Ordina"
"Test Connection","Verifica Connessione"
"This order has already been placed.","Questo ordine è già stato effettuato."
"This PayPal order has already been used.","Questo ordine PayPal è già stato utilizzato."
"Title","Titolo"
"Transfer Line Items","Trasferisci Oggetti Riga"
"Type","Tipo"
"Unable to delete payment method.","Impossibile eliminare il metodo di pagamento."
"Use PayPal sandbox environment for testing.","Utilizzare l'ambiente sandbox PayPal per il test."
"Venmo","Venmo"
"Webhook ID","Id Webhook"
"Webhook registered successfully. ID: %s","Webhook registrato con successo. ID: %s"
"Webhook registration failed: %s","Registrazione Webhook non riuscita: %s"
"You have no saved payment methods.","Non hai metodi di pagamento salvati."
