"Custom Headers","Cabeçalhos Personalizados"
"Deployment Environment","Ambiente de implantação"
"Enable OpenTelemetry distributed tracing.","Ativar rastreamento distribuído via OpenTelemetria."
"Enable Tracing","Habilitar rastreamento"
"Excluded Paths","Excluído Caminhos"
"Exported as the <code>deployment.environment.name</code> resource attribute, so one backend can hold several installs (e.g. <code>production</code>, <code>staging</code>). Leave empty to omit it.","Exportado como o atributo de recurso <code>deployment.environment.name</code> , para que um backend possa segurar várias instalações (por exemplo, . <code>produção</code>, <code>staging</code>). Deixe em branco para omitir."
"Export Logs","Exportar logs"
"Export Metrics","Exportar métricas"
"Hosts that may receive the W3C <code>baggage</code> header (store code and currency), one per line; a line also matches its subdomains. List your own services only. The <code>traceparent</code> header goes to every host either way: it carries two random ids and nothing else.","Hosts que podem receber a bagagem <code>W3C</code> cabeçalho (código e moeda da loja), um por linha; uma linha também corresponde aos seus subdomínios. Liste apenas os seus próprios serviços. O cabeçalho <code>traceparent</code> vai para todos os hospedeiros: ele carrega dois ids aleatórios e nada mais."
"Identifier for this service in traces (e.g., ""maho-production"", ""maho-staging"").","Identificador deste serviço em vestígios (por exemplo, ""maho-production"", ""maho-staging"")."
"OpenTelemetry","Telemetria"
"OTLP Endpoint","OTLP Endpoint"
"OTLP endpoint URL for trace exports (must end with <code>/v1/traces</code>). Example: <code>https://otlp-gateway-prod-eu-west-2.grafana.net/otlp/v1/traces</code>","OTLP URL do endpoint para exportações de traços (deve terminar com <code>/v1/traces</code>). Exemplo: <code>https://otlp-gateway-prod-eu-west-2.grafana.net/otlp/v1/traces</code>"
"Percentage of requests to trace. Enter a value between 0.0 and 1.0 (1.0 = 100%, 0.1 = 10%, 0.01 = 1%). Lower values reduce data volume and costs.","Porcentagem de solicitações para rastrear. Digite um valor entre 0.0 e 1.0 (1. = 100%, 0.1 = 10%, 0,01 = 1%). Valores mais baixos reduzem o volume e os custos de dados."
"Query Statement","Consultar declaração"
"Request paths that should never be traced, one per line. A line is a path prefix, or a wildcard pattern when it contains <code>*</code> or <code>?</code>. Example:<br/><code>/health</code><br/><code>/media/*</code>","Caminhos da solicitação que nunca devem ser rastreados, um por linha. Uma linha é um prefixo de caminho ou um padrão curinga quando contém <code>*</code> ou <code>?</code>. Exemplo:<br/><code>/health</code><br/><code>/media/*</code>"
"Sampling Rate","Taxa de amostragem"
"Send the trace id to browsers in a <code>Server-Timing</code> header so real-user-monitoring tools (e.g. Grafana Faro) can link page loads to backend traces. The header exposes only the W3C trace context (trace id, span id and sampled flag), no other data.","Envie a ajuda de rastreamento aos navegadores em uma ferramenta <code>Server-Timing</code> do cabeçalho tão real (por exemplo, Grafana Faro) pode ligar cargas de página aos rastros do backend. O cabeçalho expõe apenas o contexto de rastreamento W3C (trace id, span id e sampled flag), não outros dados."
"Server-Timing Response Header","Cabeçalho de Resposta do Servidor"
"Service Name","Nome do Serviço"
"Trace Block Rendering","Renderização de Bloco Rastreamento"
"Trace Cache Operations","Operações de Cache Rastreado"
"Trust Incoming Trace Headers","Confiar nos cabeçalhos de entrada"
