"The page has been saved.","Η σελίδα έχει αποθηκευτεί."
"The page URL key cannot consist only of numbers.","Το κλειδί σελίδας URL δεν μπορεί να αποτελείται μόνο από αριθμούς."
"The page URL key contains capital letters or disallowed symbols.","Το κλειδί σελίδας URL περιέχει κεφαλαία γράμματα ή μη επιτρεπόμενα σύμβολα."
"The static block content cannot contain  directive with its self.","Το περιεχόμενο στατικού μπλοκ δεν μπορεί να περιέχει οδηγία με τον εαυτό της."
"This block no longer exists.","Αυτό το μπλοκ δεν υπάρχει πλέον."
"This page no longer exists.","Αυτή η σελίδα δεν υπάρχει πλέον."
"Title","Τίτλος"
"Unable to find a block to delete.","Δεν είναι δυνατή η εύρεση ενός μπλοκ για διαγραφή."
"Unable to find a page to delete.","Δεν είναι δυνατή η εύρεση σελίδας για διαγραφή."
"URL Key","Κλειδί URL"
"WYSIWYG Options","Επιλογές WYSIWYG"
